,Pandemic,Region,Year,Country,Domain,Sub-Domain,LoS_mean,LoS_low,LoS_high,mortality_rate,hopitalization_rate_mean,hopitalization_rate_low,hopitalization_rate_high,R0_mean,R0_low,R0_high,Object_Transmit,Blood_Transmit,Airborne,Vector_Transmit,Droplets_Transmit,latent_period_mean,latent_period_low,latent_period_high,incubation_period_mean,incubation_period_low,incubation_period_high,average_time_to_death_mean,average_time_to_death_low,average_time_to_death_high,average_time_to_discharge_mean,average_time_to_discharge_low,average_time_to_discharge_high
2304,Influenza,AMRO,2012,United States,West Virginia,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2305,Influenza,AMRO,2012,United States,Wisconsin,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2306,Influenza,AMRO,2012,United States,Wyoming,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2307,Influenza,EURO,2012,Uzbekistan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2308,Influenza,WPRO,2012,Wallis and Futuna,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2309,Influenza,AMRO,2012,Anguilla,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2310,Influenza,AFRO,2012,Ethiopia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2311,Influenza,WPRO,2012,Vanuatu,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2312,Influenza,EURO,2012,North Macedonia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2313,Influenza,AMRO,2013,American Samoa,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2314,Influenza,AMRO,2013,Argentina,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2315,Influenza,EURO,2013,Armenia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2316,Influenza,WPRO,2013,Australia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2317,Influenza,EURO,2013,Austria,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2318,Influenza,EURO,2013,Azerbaijan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2319,Influenza,AMRO,2013,Bahamas,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2320,Influenza,EMRO,2013,Bahrain,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2321,Influenza,AMRO,2013,Barbados,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2322,Influenza,EURO,2013,Belarus,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2323,Influenza,EURO,2013,Belgium,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2324,Influenza,SEARO,2013,Bhutan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2325,Influenza,EURO,2013,Bosnia and Herzegovina,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2326,Influenza,AFRO,2013,Cameroon,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2327,Influenza,AMRO,2013,Colombia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2328,Influenza,WPRO,2013,Cook Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2329,Influenza,AFRO,2013,Cote d'Ivoire,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2330,Influenza,EURO,2013,Croatia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2331,Influenza,AMRO,2013,Cuba,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2332,Influenza,EURO,2013,Cyprus,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2333,Influenza,EURO,2013,Czechia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2334,Influenza,EURO,2013,Denmark,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2335,Influenza,EURO,2013,Estonia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2336,Influenza,AFRO,2013,Ethiopia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2337,Influenza,EURO,2013,Finland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2338,Influenza,WPRO,2013,French Polynesia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2339,Influenza,EURO,2013,Georgia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2340,Influenza,EURO,2013,Greece,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2341,Influenza,WPRO,2013,Guam,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2342,Influenza,AMRO,2013,Honduras,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2343,Influenza,EURO,2013,Hungary,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2344,Influenza,EURO,2013,Iceland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2345,Influenza,EURO,2013,Ireland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2346,Influenza,EURO,2013,Israel,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2347,Influenza,EURO,2013,Italy,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2348,Influenza,EURO,2013,Kazakhstan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2349,Influenza,WPRO,2013,Kiribati,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2350,Influenza,EURO,2013,Kyrgyzstan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2351,Influenza,EURO,2013,Latvia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2352,Influenza,EURO,2013,Lithuania,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2353,Influenza,EURO,2013,Luxembourg,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2354,Influenza,EURO,2013,Malta,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2355,Influenza,WPRO,2013,Marshall Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2356,Influenza,WPRO,2013,Micronesia (country),,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2357,Influenza,EURO,2013,Moldova,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2358,Influenza,EURO,2013,Montenegro,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2359,Influenza,EMRO,2013,Morocco,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2360,Influenza,WPRO,2013,Nauru,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2361,Influenza,WPRO,2013,New Caledonia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2362,Influenza,WPRO,2013,New Zealand,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2363,Influenza,AFRO,2013,Nigeria,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2364,Influenza,WPRO,2013,Niue,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2365,Influenza,EURO,2013,North Macedonia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2366,Influenza,WPRO,2013,Northern Mariana Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2367,Influenza,EURO,2013,Norway,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2368,Influenza,EMRO,2013,Oman,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2369,Influenza,EMRO,2013,Pakistan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2370,Influenza,WPRO,2013,Palau,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2371,Influenza,WPRO,2013,Papua New Guinea,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2372,Influenza,EURO,2013,Poland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2373,Influenza,EURO,2013,Portugal,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2374,Influenza,EURO,2013,Romania,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2375,Influenza,EURO,2013,Russia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2376,Influenza,AMRO,2013,Saint Vincent and the Grenadines,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2377,Influenza,WPRO,2013,Samoa,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2378,Influenza,EURO,2013,Serbia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2379,Influenza,AFRO,2013,Sierra Leone,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2380,Influenza,WPRO,2013,Singapore,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2381,Influenza,EURO,2013,Slovakia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2382,Influenza,EURO,2013,Slovenia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2383,Influenza,WPRO,2013,Solomon Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2384,Influenza,EURO,2013,Spain,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2385,Influenza,EURO,2013,Sweden,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2386,Influenza,EURO,2013,Switzerland,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2387,Influenza,EURO,2013,Tajikistan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2388,Influenza,SEARO,2013,Thailand,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2389,Influenza,WPRO,2013,Tokelau,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2390,Influenza,WPRO,2013,Tonga,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2391,Influenza,EURO,2013,Turkey,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2392,Influenza,WPRO,2013,Tuvalu,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2393,Influenza,EURO,2013,Ukraine,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2394,Influenza,EURO,2013,United Kingdom,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2395,Influenza,AMRO,2013,United States,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2396,Influenza,AMRO,2013,United States,Alabama,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2397,Influenza,AMRO,2013,United States,Alaska,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2398,Influenza,AMRO,2013,United States,Arizona,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2399,Influenza,AMRO,2013,United States,Arkansas,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2400,Influenza,AMRO,2013,United States,California,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2401,Influenza,AMRO,2013,United States,Colorado,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2402,Influenza,AMRO,2013,United States,Connecticut,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2403,Influenza,AMRO,2013,United States,Delaware,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2404,Influenza,AMRO,2013,United States,District of Columbia,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2405,Influenza,AMRO,2013,United States,Georgia,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2406,Influenza,AMRO,2013,United States,Hawaii,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2407,Influenza,AMRO,2013,United States,Idaho,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2408,Influenza,AMRO,2013,United States,Illinois,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2409,Influenza,AMRO,2013,United States,Indiana,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2410,Influenza,AMRO,2013,United States,Iowa,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2411,Influenza,AMRO,2013,United States,Kansas,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2412,Influenza,AMRO,2013,United States,Kentucky,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2413,Influenza,AMRO,2013,United States,Louisiana,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2414,Influenza,AMRO,2013,United States,Maine,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2415,Influenza,AMRO,2013,United States,Maryland,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2416,Influenza,AMRO,2013,United States,Massachusetts,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2417,Influenza,AMRO,2013,United States,Michigan,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2418,Influenza,AMRO,2013,United States,Minnesota,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2419,Influenza,AMRO,2013,United States,Mississippi,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2420,Influenza,AMRO,2013,United States,Missouri,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2421,Influenza,AMRO,2013,United States,Montana,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2422,Influenza,AMRO,2013,United States,Nebraska,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2423,Influenza,AMRO,2013,United States,Nevada,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2424,Influenza,AMRO,2013,United States,New Hampshire,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2425,Influenza,AMRO,2013,United States,New Jersey,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2426,Influenza,AMRO,2013,United States,New Mexico,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2427,Influenza,AMRO,2013,United States,New York,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2428,Influenza,AMRO,2013,United States,New York City,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2429,Influenza,AMRO,2013,United States,North Carolina,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2430,Influenza,AMRO,2013,United States,North Dakota,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2431,Influenza,AMRO,2013,United States,Ohio,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2432,Influenza,AMRO,2013,United States,Oklahoma,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2433,Influenza,AMRO,2013,United States,Oregon,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2434,Influenza,AMRO,2013,United States,Pennsylvania,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2435,Influenza,AMRO,2013,United States,Rhode Island,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2436,Influenza,AMRO,2013,United States,South Carolina,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2437,Influenza,AMRO,2013,United States,South Dakota,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2438,Influenza,AMRO,2013,United States,Tennessee,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2439,Influenza,AMRO,2013,United States,Texas,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2440,Influenza,AMRO,2013,United States,Utah,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2441,Influenza,AMRO,2013,United States,Vermont,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2442,Influenza,AMRO,2013,United States,Virgin Islands,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2443,Influenza,AMRO,2013,United States,Virginia,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2444,Influenza,AMRO,2013,United States,Washington,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2445,Influenza,AMRO,2013,United States,West Virginia,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2446,Influenza,AMRO,2013,United States,Wisconsin,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2447,Influenza,AMRO,2013,United States,Wyoming,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2448,Influenza,EURO,2013,Uzbekistan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2449,Influenza,WPRO,2013,Vanuatu,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2450,Influenza,WPRO,2013,Wallis and Futuna,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2451,Influenza,AFRO,2013,Rwanda,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2452,Influenza,AMRO,2013,United States,Puerto Rico,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2453,Influenza,AMRO,2014,American Samoa,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2454,Influenza,AMRO,2014,Argentina,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2455,Influenza,EURO,2014,Armenia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2456,Influenza,WPRO,2014,Australia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2457,Influenza,EURO,2014,Austria,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2458,Influenza,EURO,2014,Azerbaijan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2459,Influenza,AMRO,2014,Bahamas,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2460,Influenza,EMRO,2014,Bahrain,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2461,Influenza,AMRO,2014,Barbados,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2462,Influenza,EURO,2014,Belarus,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2463,Influenza,EURO,2014,Belgium,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2464,Influenza,SEARO,2014,Bhutan,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2465,Influenza,EURO,2014,Bosnia and Herzegovina,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2466,Influenza,AFRO,2014,Cameroon,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2467,Influenza,AMRO,2014,Colombia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2468,Influenza,WPRO,2014,Cook Islands,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2469,Influenza,AFRO,2014,Cote d'Ivoire,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2470,Influenza,EURO,2014,Croatia,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2471,Influenza,AMRO,2014,Cuba,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
2472,Influenza,EURO,2014,Cyprus,,,7.5,6.0,9.0,2e-06,,,,1.5,1.0,2.0,1,0,0,0,1,,,,2.0,,,,,,,,
